musteri_kodu,unvan,adres,sehir,ilce,lat,lon,rut_kod,rut_aciklama,ziyaret_sira,son_teslimat_tarihi,toplam_teslimat_sayisi,toplam_agirlik,toplam_tutar,durum,musteri_grubu,bolge_grubu,geocode_kaynak,geocode_hassasiyet,satis_temsilcileri,telefon,posta_kodu,ilk_teslimat_tarihi,son_teslimattan_gecen_gun
100001147,ARSLANLAR YEM,UMURLU MAH.KUMALANI CD. NO:5/A,AYDIN,,,,672,DERYA YAYLA PERŞEMBE,37,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,basarisiz,yok,DERYA YAYLA,5354370031,,,
100001208,SUZAN MARKET /HÜSEYİN ŞAŞ,H.FEYZULLAH MAH Ş.ER S.ALTİNKAYNAK CAD URGANCİ sitesi 9 blok no 20,AYDIN,KUŞADASI,38.195054,26.841651,672,DERYA YAYLA PERŞEMBE,41,2026-05-21,1,42.0,5459.56,Aktif,204 - ULUSAL KANAL,cekirdek,erp,saha_gps,DERYA YAYLA,5352276746,,2026-05-21,64
100000340,HEDIYE SEZER,ÜÇEYLÜL MAH. ATATÜRK CAD. NO:26 BUHARKENT - AYDIN,AYDIN,BUHARKENT,37.9630882,28.7450302,674,DERYA YAYLA CUMA,7,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5305185622,34000,,
100000352,MITHAT KAYHANLAR POLİVET,SOĞUKKUYU MAH.ŞEN SOK.NO:9 Z1 KÖŞK-AYDIN,AYDIN,KÖŞK,37.8536783,28.0481386,674,DERYA YAYLA CUMA,8,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5358602860,34000,,
100000370,EM PAZARLAMA GIDA TICARET LIMITED SIRKETI,İKİÇEŞMELİK MAH. KİRAZLI YOLU CAD. İNCİ APT. NO:11/1B KUŞADASI-AYDIN KUŞADASI-AYDIN,AYDIN,KUŞADASI,37.8457436,27.2625146,674,DERYA YAYLA CUMA,9,2026-05-21,1,130.5,3372.8,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5309723866,34000,2026-05-21,64
100000384,İSMAİLGÖKKAYA,KONAK MAH AYDIN CAD EGE MORAL APT NO:41 İÇ KAPI NO Z01 SÖKE AYDIN SÖKE AYDIN,AYDIN,SÖKE,37.7544451,27.4060109,674,DERYA YAYLA CUMA,10,2026-06-23,4,534.0,30607.73,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5353798448,34000,2026-01-12,31
100000610,EGE TARIM OTOMOTİV MUSTAFA YILDIZEL,ZAFER MH 3. SOKAK NO:6 BUHARKENT AYDIN,AYDIN,BUHARKENT,37.9526579,28.7385258,674,DERYA YAYLA CUMA,14,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_ilce,ilce_merkezi,DERYA YAYLA,5362969898,34000,,
100000649,KAYRA PETSHOP ALİ ÇAĞATAY YAPICI,YEDİEYLÜL MH. BATI AYDIN BLV. NO:15/B EFELER,AYDIN,MERKEZ,37.8471749,27.8337255,674,DERYA YAYLA CUMA,15,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,DERYA YAYLA,5350333144,34000,,
100000694,GÖKAY BAŞAR MUSTİ PETSHOP,GÜZELHİSAR MAH. ADNAN MENDERES BLV. NO:35C EFELER,AYDIN,MERKEZ,37.8439574,27.8445713,674,DERYA YAYLA CUMA,16,2026-06-09,2,500.0,30895.1,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5555555555,34000,2025-12-22,45
100000785,ARVEN PETSHOP DAVUT OĞUZHAN GÖKTAŞ,EGE MAH. TURGUT ÖZAL BLV. ÇİSEM KENT SİTESİ NO:54/1B KUŞADASI,AYDIN,KUŞADASI,37.866132,27.276319,674,DERYA YAYLA CUMA,19,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5555555555,34000,,
100000814,İRSA PETSHOP GÜNÜŞ TAKI HED. EŞYA SATIŞ İTH. VE İHR. LTD. ŞTİ,CUMHURİYET MAH. ŞİRİNEVLER CAD. NO:33/16,AYDIN,İNCİRLİOVA,37.8517946,27.729955,674,DERYA YAYLA CUMA,20,2025-12-22,1,504.0,46080.05,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5428460458,34000,2025-12-22,214
100000832,CHİTCAT PETSHOP BERKAN KARAHAN,FEVZİ PAŞA MH. FAYİKKARAGÖZ CAD. SAFA ALKAN SİTESİ 31/A SÖKE,AYDIN,SÖKE,37.7636529,27.4065282,674,DERYA YAYLA CUMA,21,2026-06-23,3,939.0,72417.66,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5358251451,34000,2026-01-29,31
100000936,ARMAĞAN YİĞİT ARMY VETERİNER KLİNİĞİ,KEMER MAH. ŞERBETÇİ CAD. NO:3A EFELER,AYDIN,,37.8596708,27.8266154,674,DERYA YAYLA CUMA,26,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5376539731,34000,,
100000966,MADRAN VETERİNER MUAYENEHANESİ SERKAN ÇEVİK,HAMİTABAT MAH. 178SK. MADRAN VETERİNER KLİNİĞİ NO:17,AYDIN,ÇİNE,37.6147424,28.0610948,674,DERYA YAYLA CUMA,27,2026-06-09,3,1685.0,79982.77,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,DERYA YAYLA,5433161619,34000,2025-12-12,45
100000973,İSKAR TARIM PETROL HAYV. SAN. VE TİC. LTD. ŞTİ,YENİ MAH. CUMHURİYET CAD. NO:86/A KARPUZLU,AYDIN,KARPUZLU,37.5590294,27.8360916,674,DERYA YAYLA CUMA,28,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_ilce,ilce_merkezi,DERYA YAYLA,5323160981,34000,,
100000994,PETPALACE PET SHOP PET KUAFÖR/BUSE YILDIZ,EFELER MAHALLESİ ADNAN MENDERES BULVARI KAVKAR A1 BLOK GİRİŞ NO:143/1AA DİDIM/AYDIN,AYDIN,DİDİM,37.3722149,27.2561462,674,DERYA YAYLA CUMA,29,2025-12-22,1,499.0,25544.05,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5316773405,34000,2025-12-22,214
100001007,EGETEK VET.VE LA.HİLAÇ SA.GI.HAYVC.HAYV.PA.VE KO.T.LTD.ŞTİ,CUMHURİYET MAH.187/1 SK.NO:6 İÇ KAPI NO:1 NAZİLLİ,AYDIN,NAZİLLİ,37.9128034,28.3289445,674,DERYA YAYLA CUMA,30,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,0544590009,34000,,
100001066,GD PET SHOP DENİZ DAŞAN /GÜLİSTAN BAŞARAN DAŞAN,ÜÇEYLÜL MAH.ÇOLAK İBRAHİM BEY. CAD.NO:38/A BUHARKE,AYDIN,BUHARKENT,37.9630882,28.7450302,674,DERYA YAYLA CUMA,32,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5412952385,34000,,
100001085,PATİLEO PET SHOP / BERKAY TEKİN,CUMHURİYET MH YILDIRIM BEYAZIT CD.SEYMEN APT NO:37 İNCİRLİOVA/AYDIN,AYDIN,İNCİRLİOVA,37.8495698,27.7256554,674,DERYA YAYLA CUMA,33,2026-06-09,3,567.0,41253.94,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5333869199,34000,2026-04-13,45
100001116,ŞAHİKA PETSHOP / ŞÜKRÜ GÜLCÜ,ALTINTAŞ MAH.ATATÜRK BULVARI NO:7/B,AYDIN,NAZİLLİ,37.9177535,28.3269009,674,DERYA YAYLA CUMA,35,2026-01-31,1,282.0,41779.42,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5358201202,,2026-01-31,174
100001125,HAKAN TARM,ORTAKLAR MAH.SANAYİ CD. N0:9,AYDIN,GERMENCİK,37.8869301,27.4994004,674,DERYA YAYLA CUMA,36,2026-06-23,3,1230.0,65279.25,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,DERYA YAYLA,5422237816,,2026-01-31,31
100001148,DENİZCAN PETROL KİMYA VE TURİZİM SAN,YENİDOĞAN MH.SÖKE MİLAS KARAYOLU NO:100/2,AYDIN,SÖKE,37.7519762,27.4056294,674,DERYA YAYLA CUMA,37,2026-04-30,2,1350.0,68840.45,Aktif,205 - GELENEKSEL KANAL,cekirdek,nominatim_ilce,ilce_merkezi,DERYA YAYLA,5325652526,,2026-02-28,85
100001214,PATİ PET MARKET,KURTULUŞ MAH.CUMHURİYET CAD 19 MAYIS APT NO4C KURTULUŞ MAH.CUMHURİYET CAD 19 MAYIS APT NO4C,AYDIN,,37.842899,27.840276,674,DERYA YAYLA CUMA,43,2026-06-09,1,30.0,3720.58,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5356498894,,2026-06-09,45
100000341,BURCU KARAOGLU,Yeni Mah. Devlet Karayolu Üzeri No:30 Nazilli Aydın,AYDIN,NAZİLLİ,37.9041472,28.3116458,675,DERYA YAYLA CUMARTESİ,7,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5319383393,34000,,
100000359,HÜSEYIN KATIRCI,CAMİKEBİR KORE ŞEHİTLERİ CAD. NO:26/1-A,AYDIN,GERMENCİK,37.8707931,27.6008003,675,DERYA YAYLA CUMARTESİ,8,2026-06-09,1,150.0,9450.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5069090348,34000,2026-06-09,45
100000371,CEM HAS MY-PET SHOP,YENİ MH. RIDVAN ÇAKIR CAD. NO:11/A DİDİM-AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,675,DERYA YAYLA CUMARTESİ,9,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,DERYA YAYLA,5443422779,34000,,
100000386,MEHMET VEFA SİLLELİ,CUMHURİYET MAH CUMHURİYET CAD NO:38 C EFELER AYDIN,AYDIN,DİDİM,37.3787565,27.272031,675,DERYA YAYLA CUMARTESİ,10,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5325609660,34000,,
100000652,PAPAĞANHANE EVCİL HAYVAN ÜRÜNLERİ,YENİKENT MH. 23. SK NO:2/1 SÖKE,AYDIN,SÖKE,37.753189,27.4083108,675,DERYA YAYLA CUMARTESİ,14,2026-06-23,7,1423.5,94671.04,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5453022967,34000,2025-12-22,31
100000796,CİKLET PETSHOP YAKUP YÜKSEL,YENİ MH. CUMHURİYET CD. NO:96/25,AYDIN,DİDİM,37.3766928,27.2660247,675,DERYA YAYLA CUMARTESİ,18,2026-07-14,2,450.0,23538.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5534683732,34000,2025-12-22,10
100000815,ŞEKER PETSHOP ÖMER OĞULCAN KÜREK,MEŞRUTİYET MAH. BATI GAZİ BLV. ALI USTA APT. NO:127A,AYDIN,,37.8524352,27.8334632,675,DERYA YAYLA CUMARTESİ,19,2026-02-28,2,1650.0,88351.85,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5072578125,34000,2026-02-28,146
100000834,HOCAOĞLU ÖNDER KİRAZ,DAVUTLAR MAH. İSTİKLAL DAVUTLAR CAD. NO:4 B,AYDIN,KUŞADASI,38.3193987,27.1325268,675,DERYA YAYLA CUMARTESİ,20,2026-05-04,2,1275.0,72790.74,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,DERYA YAYLA,5555555555,34000,2026-02-28,81
100000929,PETWAY VETERİNER KLİNİK SERKAN DİLİK,EFELER MAH. BERGAMA CAD. ÖMÜREVLET SİT. B BLOK NO:19/1B EFELER,AYDIN,,37.845323,27.8331148,675,DERYA YAYLA CUMARTESİ,24,2026-06-09,2,1760.0,47735.28,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,DERYA YAYLA,5333753678,34000,2026-02-28,45
100000959,CLASS PET SHOP VOLKAN KARADUMAN,TÜRKMEN MAHALLESİ TURGUT ÖZAL BLV. ADA MODEM NO:83/2B,AYDIN,KUŞADASI,37.8691822,27.2748208,675,DERYA YAYLA CUMARTESİ,25,2026-07-14,4,870.0,57565.22,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5445799909,34000,2025-12-22,10
100000996,OLİDA VETERİNER KLİNİĞİ/KEVSER TATAROĞLU,CUMHURİYET MAH VALİ KONAĞI BUL NO 4/A EFELER/AYDIN,AYDIN,,37.8433009,27.8361617,675,DERYA YAYLA CUMARTESİ,28,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5428299411,34000,,
100001009,AFACANLAR PET SHOP,YENİ CAMİ MAHALESİ KOCABIYIK SOKAK NO.8/C,AYDIN,SÖKE,37.7505496,27.4063155,675,DERYA YAYLA CUMARTESİ,29,2026-06-03,1,210.0,24433.36,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5342062976,34000,2026-06-03,51
100001034,OĞUZ DEMİR/TREND PETSHOP,ALTINTAŞ MAH KIBRIS CAD NO:28/A,AYDIN,NAZİLLİ,37.9177089,28.3266803,675,DERYA YAYLA CUMARTESİ,30,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,DERYA YAYLA,5449356761,34000,,
100001043,ORYA STORE HIRDAVAT SAN.TİC.LTD.ŞTİ,YEDİEYLÜL MH BATI AYDIN BUL SAMANYOLU SİT C BLOK 2,AYDIN,,,,675,DERYA YAYLA CUMARTESİ,31,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,basarisiz,yok,DERYA YAYLA,5307347497,34000,,
100001067,VİTAMİN VET TEVFİK KORAY KÜN,DALLICA MH 4577 CAD.NO:127 NAZİLLİ,AYDIN,NAZİLLİ,37.9140609,28.3270857,675,DERYA YAYLA CUMARTESİ,32,2026-03-26,3,540.0,50351.59,Aktif,200 - VETERİNER,cekirdek,nominatim_ilce,ilce_merkezi,DERYA YAYLA,5465423009,34000,2025-12-22,120
100001091,4 MEVSİM DEKORASYON ZİRAAT YAPI MARKET İNŞAAT İHRACAT İTHALAT TİCARET LİMİTED ŞİRKETİ,KARAOVA MAH.DAVUTLAR YOLU CAD.NO:30/2R KUŞADASI KARAOVA MAH.DAVUTLAR YOLU CAD.NO:30/2R KUŞADASI,AYDIN,KUŞADASI,37.7905413,27.2777152,675,DERYA YAYLA CUMARTESİ,33,2026-04-13,5,7688.0,381197.72,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5013400912,34000,2026-01-29,102
100001117,ARSLANLAR YEM-SAMAN VE KÖMÜR TİCARETİ / ALİ ARSLAN,UMURLU MH.KUMALANI CD. NO:5/A EFELER / AYDIN,AYDIN,,37.3750423,27.2667606,675,DERYA YAYLA CUMARTESİ,35,2026-03-05,2,975.0,49739.07,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,DERYA YAYLA,5354370031,,2026-02-28,141
100001128,VET AKADEMİ VETERİNERLİK GIDA HAYV. İNŞ. TIC. LTD.ŞTİ,CUMHURİYER MAH VALİ KONAĞI BULVARI NO 15A/7,AYDIN,,,,675,DERYA YAYLA CUMARTESİ,36,2026-03-30,2,555.0,36442.82,Aktif,200 - VETERİNER,cekirdek,basarisiz,yok,DERYA YAYLA,0501022220,,2026-02-28,116
100001178,DENİZ KAAN KURT,CUMA MAH EGEMENLİK BULVARİ NO 45 C EFELER CUMA MAH EGEMENLİK BULVARİ NO 45 C EFELER,AYDIN,,37.8463574,27.8472585,675,DERYA YAYLA CUMARTESİ,39,2026-04-15,1,1044.0,19199.39,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,DERYA YAYLA,5062553801,,2026-04-15,100
100000344,SÜZER KARDESLER LTD.STI,KEMER MAH.KEMER BULVARI NO.46,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5448119131,34000,,
100000347,AVNI ÇAGLAR ÖZDEMIR,GİRNE MAH. SEMT 2185 SOK.NO:2 İÇ KAPI NO:1 EFELER-AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5061416655,34000,,
100000348,SONGÜL ELMAS,KEMER MAH.AYKO 1 CAD:2 EFELER-AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5423690898,34000,,
100000349,AHMET ÇAGLAR DURAN,YAVANSU MAH.SÜLEYMAN DEMİREL BLV.HASYÜN NO:126 KUŞADASI-AYDIN,AYDIN,KUŞADASI,37.8632398,27.266873,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5304147711,34000,,
100000350,ARZU ÖZKAN,CUMA MAH.EGEMENLİK BULV. NO:63 EFELER-AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5321666543,34000,,
100000351,AHMET HESAPÇIOGLU,ÇARŞI MAH.BAŞÇAYIR CAD.NO:86 KÖŞK-AYDIN,AYDIN,KÖŞK,37.853458,28.0549621,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5353320271,34000,,
100000353,"SÜTÇÜLER TARIM VE HAYVANCILIK ÜRÜNLERI, VETERINERLIK",KARAKOLLAR MAH.CUM.CAD.NO:48 ÇİNE-AYDIN,AYDIN,ÇİNE,37.6124716,28.0623096,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5414973441,34000,,
100000354,MAHMUT MURAT COSKUN,CUMHURİYET MAH.VALİ KONAĞI BLV.NO:17 EFELER-AYDIN,AYDIN,DİDİM,37.3787565,27.272031,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5054544798,34000,,
100000355,TERZIOGLU TICARET,UMURLU MAH.ATATÜRK BULV.NO:148 EFELER-AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5432268992,34000,,
100000356,ADALI PETSHOP MESUT YALÇINKAYA,CUMHURİYET MAH.BİRLİK SOKAK NO:4/B KUŞADASI-AYDIN,AYDIN,KUŞADASI,37.8570129,27.2632625,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5425943535,34000,,
100000357,BURAK ANTAKYALIOGLU-CENNET DIKYAR ADI ORTAKLIGI,EFELER MAH.1407 SK.YEŞİLYURT SİTESİ C BLOK NO:1/1 EFELER-AYDIN,AYDIN,DİDİM,37.3744424,27.2639354,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5063866431,34000,,
100000358,ISMAIL ÖZTÜRK,ÇARŞI MAH.KIVILCIM SOK.NO:3/9 KÖŞK-AYDIN,AYDIN,KÖŞK,37.853458,28.0549621,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5075007945,34000,,
100000362,ARZU ÖZKAN SUBE,BATI GAZİ BULV.NO:53/A EFELER-AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5522119919,34000,,
100000363,HÜSEYIN CEM YAGCI,DENİZLİ ASFALTI SANAYİ SİT. YAĞCILAR SUT. KUYUCAK-AYDIN,AYDIN,KUYUCAK,37.9097685,28.4596723,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5324402411,34000,,
100000364,ABDULLAH SEVGI,BESEYLÜL MAH.İĞDE SOK. KUYUCAK-AYDIN,AYDIN,KUYUCAK,37.9108118,28.4559524,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5469627785,34000,,
100000365,GÜRKAN ÜZER,KURTULUŞ MAH.2017 SK.NO:8 İÇ KAPI NO:1 EFELER-AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5431923000,34000,,
100000367,CEYHUN ÇALISIR,ATÇA MAH. BATI ÇELEBİOĞLU CD.NO:27 SULTANHİSAR-AYDIN,AYDIN,SULTANHİSAR,37.883416,28.2122871,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5465353180,34000,,
100000369,ÖMER BARDAKÇI,CUMHURİYET MAH. 173/1 SK. NO:1-F NAZİLLİ-AYDIN,AYDIN,NAZİLLİ,37.9128034,28.3289445,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5423653646,34000,,
100000372,FILIZ GARGAR KUTLU,KARAOVA MAH DAVUTLAR YOLU CAD KARASU ÇARŞI NO:57/25 KUŞADASI/AYDIN,AYDIN,KUŞADASI,37.8632398,27.266873,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5467201468,34000,,
100000373,DÜRIYE ÜZER,KURTULUŞ MAH. KIBRIS CAD. NO:25/A EFELER-AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5532112961,34000,,
100000374,ÖMER KURT,MİMAR SİNAN MAH. EFEKENT BULV. NO:28 D EFELER-AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5325156001,34000,,
100000376,HALIS ÖZGÜR GÜRSES,YENİ MAH 869 SOK NO:1 D DİDİM AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5063200584,34000,,
100000378,APDIL KERIM UZUN,KURTULUŞ MAH 2025 SOK NO:8A EFELER AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5070599258,34000,,
100000379,SELDA KARABACAK,CUMHURİYET MAH 450 SOK NO2 İÇ KAPI NO 14 İNCİRLİOVA AYDIN,AYDIN,İNCİRLİOVA,37.8509589,27.7275824,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5324263700,34000,,
100000380,VET AKADEMI VETERINERLIK GIDA HAYVANCILIK INS LTD STI,CUMHURİYET MAH VALİ KONAĞI BULVARI NO:15A İÇ KAPI NO 7 EFELER AYDIN,AYDIN,DİDİM,37.3787565,27.272031,,,,,0,0.0,0.0,İptal,200 - VETERİNER,cekirdek,nominatim_mahalle,mahalle_merkezi,,5054544798,34000,,
100000381,CALE GIRDINLEN,KONAK MAH BALCI SOK ÇEREZCİ APT NO:27 İÇ KAPI NO A SÖKE AYDIN,AYDIN,SÖKE,37.7529441,27.4040946,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5422722737,34000,,
100000385,ALİ ÇARPAN,YENİCAMİİ MAH ŞAKİR AKAY SOK NO:6 SÖKE AYDIN,AYDIN,SÖKE,37.7508048,27.4076744,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5304170616,34000,,
100000387,DENİZ KAAN KURT,CUMA MH. EGEMENLİK BLV. NO:45/C,AYDIN,,,,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,basarisiz,yok,,5062553801,34000,,
100000388,NURİ PARSAL,YENİ MAH ORDU CAD NO:61 A NAZİLLİ AYDIN,AYDIN,NAZİLLİ,37.9041472,28.3116458,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5536806553,34000,,
100000392,PINAR ABBASOĞLU,MEŞRUTİYET MAH 2077 SOK URGANCI APT NO:18 A EFELER AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5436719302,34000,,
100000393,MELİH SAĞLAM,CUMHURİYET MAH. ÖZIŞIK SK. NO: 5 SÖKE/ AYDIN,AYDIN,SÖKE,37.7444727,27.4069384,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5326696723,34000,,
100000394,HASAN DÖNMEZ,MEŞRUTİYET MAH 2072 SOK SÜMER APT NO:2/A İÇ KAPI NO A EFELER AYDIN,AYDIN,DİDİM,37.3696865,27.2684841,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,,5511966263,34000,,
100000395,DİLARA ÖZDEMİR,AKBÜK MAH 3003 CAD NO:18/2 DİDİM AYDIN,AYDIN,DİDİM,37.4103078,27.373853,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5416478739,34000,,
100000396,CANAN ACAR,CUMHURİYET MAH ERGENE SOK NO:30B KUŞADASI AYDIN,AYDIN,KUŞADASI,37.8570129,27.2632625,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5423700213,34000,,
100000542,ONUR TİCARET ONUR ÖZEGEMEN,ÇELTİKÇİ MAH . ALBAYRAK CAD. NO:70 /A,AYDIN,SÖKE,37.7490932,27.404906,,,,,0,0.0,0.0,Pasif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,,5325457874,34000,,
100000559,İMAJ MÜHENDİSLİK LTD. ŞTİ. ZİRAİ İLAÇ TARIM MARKET,DEĞİRMENDERE MAH. ADASAN (YENİ) SAN. SİT. 5. SKNO2,AYDIN,KUŞADASI,37.83814,27.2610423,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5322859484,34000,,
100000636,DERYA ÖZHAN ARDA PET,DAVUTLAR MAH. ATATÜRK CAD. NO:29A KUŞADASI AYDIN,AYDIN,KUŞADASI,37.7330284,27.2944185,,,,,0,0.0,0.0,Pasif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,,5438717993,34000,,
